"","COMID"
"1160",8086853
"1161",8087037
"1162",8087049
"1163",8088189
"1164",8086929
"1165",8086999
"1166",8087819
"1167",8087817
"1168",8087773
"1169",8086885
"1170",8087799
"1171",8087805
"1172",8086963
"1173",8087837
"1174",8086985
"1175",8087061
"1176",8087853
"1177",8087851
"1178",8087055
"1179",8087149
"1180",8087727
"1181",8087717
"1182",8087867
"1183",8087143
"1184",8087877
"1185",8087873
"1186",8087875
"1187",8087165
"1188",8087881
"1189",8088205
"1190",8087883
"1191",8087215
"1192",8087889
"1193",8087891
"1194",8087241
"1195",8087925
"1196",8087243
"1197",8087923
"1198",8087931
"1199",8087237
"1200",8087939
"1201",8087941
"1202",8087235
"1203",8087933
"1204",8087935
"1205",8087265
"1206",8087943
"1207",8087269
"1208",8087955
"1209",8087291
"1210",8087967
"1211",8087963
"1212",8088267
"1213",8088269
"1214",8087293
"1215",8087971
"1216",8087305
"1217",8087975
"1218",8087303
"1219",8087297
"1220",8087345
"1221",8087983
"1222",8087981
"1223",8087351
"1224",8088213
"1225",8087413
"1226",8088045
"1227",8087453
"1228",8088067
"1229",8087475
"1230",8087515
"1231",8088123
"1232",8088111
"1233",8088121
"1234",8088595
"1235",8089013
"1236",8088625
"1237",8089021
"1238",8089023
"1239",8088675
"1240",8088699
"1241",8088715
"1242",8088751
"1243",8088773
"1244",8089097
"1245",8089099
"1246",8088829
"1247",8088811
"1248",8088775
"1249",8089113
"1250",8089121
"1251",8089195
"1252",8089111
"1253",8088627
"1254",8089029
"1255",8088681
"1256",8089049
"1257",8088743
"1258",8088789
"1259",8089187
"1260",8088677
"1261",8089061
"1262",8088969
"1263",8089081
"1264",8089127
"1265",8088853
"1266",8089193
"1267",8088579
"1268",8089041
"1269",8087593
"1270",8088535
"1271",8088161
"1272",8088163
"1273",8088539
"1274",8088569
"1275",8088613
"1276",8088617
"1277",8088623
"1278",8088635
"1279",8088663
"1280",8088673
"1281",8088703
"1282",8088741
"1283",8088771
"1284",8088797
"1285",8088805
"1286",8088847
"1287",8088865
"1288",8088899
"1289",8088903
"1290",8089233
"1291",8087573
"1292",8088155
"1293",8088157
"1294",8087489
"1295",8088113
"1296",8088115
"1297",8087485
"1298",8087423
"1299",8088093
"1300",8087459
"1301",8088085
"1302",8087483
"1303",8084295
"1304",8087479
"1305",8087429
"1306",8088275
"1307",8093109
"1308",8083437
"1309",8084611
"1310",8084327
"1311",8084133
"1312",8093155
"1313",8087809
"1314",8087445
"1315",8087439
